timestamp,seed,concurrency,gpu_memory,p50_ms,p90_ms,p95_ms,p99_ms,avg_ms,min_ms,max_ms,throughput_tok_s,total_tokens,total_time_s,successful_requests,failed_requests,total_requests,completion_rate,status,crash_reason,crash_time_s,startup_time_s,memory_max_mb,memory_mean_mb
2025-12-11T06:27:29.451814,44,2,0.85,853.1148649999523,862.6016253998387,863.5497165000743,883.8357296799677,851.6941235999367,843.6143959997935,889.6027450000474,300.5266991967733,12800,42.59188961982727,100,0,100,1.0,SUCCESS,,,26.06349515914917,84117.0,84115.87331536388
2025-12-11T06:28:28.665188,42,4,0.85,870.9728174999327,892.9624388001685,900.2502881500277,911.4624482397176,872.394353630043,854.4757730005585,911.8571850003718,586.6179374800979,12800,21.8199942111969,100,0,100,1.0,SUCCESS,,,26.065164804458618,84116.0,84115.0890052356
2025-12-11T06:29:27.991225,43,4,0.85,877.5114200002463,888.5853665002287,895.2235631000804,902.5680094905874,877.2258860300464,857.7945549996002,902.6088459995663,583.3527064952015,12800,21.9421284198761,100,0,100,1.0,SUCCESS,,,26.06369686126709,84121.0,84119.53645833333
2025-12-11T06:30:27.318326,44,4,0.85,878.4858285002883,894.6825854995041,902.8229871993972,916.8604165605848,878.453195969978,858.4758410006543,916.8875980003577,582.5696629221652,12800,21.97162127494812,100,0,100,1.0,SUCCESS,,,26.063892364501953,84119.0,84117.41145833333
2025-12-11T06:31:16.565188,42,8,0.85,915.5509140000504,956.009693699616,956.7964504500196,966.8897993504288,918.7869518799654,880.7494809998389,966.9364629999109,1072.8363929977656,12800,11.930989742279053,100,0,100,1.0,SUCCESS,,,26.06575918197632,84115.0,84113.72115384616
2025-12-11T06:32:06.010392,43,8,0.85,927.0905375001348,944.7583538998515,949.1544912001245,949.4147952996718,927.7259030100232,895.1672110006257,949.5186760004799,1062.5104930822445,12800,12.046939849853516,100,0,100,1.0,SUCCESS,,,26.065746068954468,84114.0,84113.60377358491
2025-12-11T06:32:55.370069,44,8,0.85,917.8453345002708,960.5808517994774,967.9965482499028,968.6439087705094,920.7942319400172,874.2784149999352,968.758527999853,1071.028010386163,12800,11.95113468170166,100,0,100,1.0,SUCCESS,,,26.06678342819214,84112.0,84111.4
2025-12-11T06:51:21.232325,42,16,0.9,1008.3261324998603,1076.739779500167,1076.8295996002507,1080.4808216899164,1019.5315759400276,883.609133000391,1080.5734549994668,1817.3994843911657,12800,7.043030500411987,100,0,100,1.0,SUCCESS,,,28.06546425819397,88917.0,88915.82258064517
2025-12-11T06:52:05.624540,43,16,0.9,1026.7764864997844,1050.822252799935,1051.4935510504984,1051.626207069612,1025.6203602000276,908.8435309995475,1051.9033149994357,1813.2323893476535,12800,7.059216499328613,100,0,100,1.0,SUCCESS,,,26.06425189971924,88912.0,88911.66129032258
2025-12-11T06:52:50.013299,44,16,0.9,1038.1625709997024,1077.0608640991668,1077.8163639004106,1078.94858343966,1028.180769640003,877.198390000558,1079.3705650003176,1804.959756193173,12800,7.091570854187012,100,0,100,1.0,SUCCESS,,,26.063510417938232,88916.0,88915.90322580645
2025-12-11T06:37:09.866964,42,1,0.9,815.1955430003,826.7288862999521,827.3559107002711,835.5878403802853,819.2507942200065,812.906514000133,836.3418619992444,156.2291138271773,12800,81.93095183372498,100,0,100,1.0,SUCCESS,,,26.06346583366394,88915.0,88912.10814606742
